247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,2079,2067,2067,2067,2067,2067,2067,2067,2067,2067,2223,2033,1107,1108,1105,1105,1106,1107,1108,1105,1106,1107,1108,1105,1106,1107,1108,1105,1106,1107,1108,1105,1106,1107,1108,1105,1106,1107,1108,1105,1106,1107,1108
295,296,297,298,295,296,297,298,295,296,297,298,295,296,297,298,295,296,297,298,295,296,297,298,295,296,297,298,295,296,297,298,295,296,297,298,295,296,297,298,295,296,297,298,295,296,297,2079,2067,2067,2067,1827,2067,2067,2067,2067,2067,2067,2081,1058,1059,1156,1153,1154,1155,1156,1153,1154,1155,1156,1153,1154,1155,1156,1153,1154,1155,1156,1153,1154,1155,1156,1153,1154,1155,1156,1153,1154,1155,1156
343,344,345,346,343,344,345,346,343,344,345,346,343,344,345,346,343,344,345,346,343,344,345,346,343,344,345,346,343,344,345,346,343,344,345,346,343,344,345,346,343,344,345,346,343,344,345,2127,2176,2067,2067,2067,2067,2067,2067,2067,2067,2067,2081,1106,1107,1204,1201,1202,1203,1204,1201,1202,1203,1204,1201,1202,1203,1204,1201,1202,1203,1204,1201,1202,1203,1204,1201,1202,1203,1204,1201,1202,1203,1204
199,200,201,202,199,200,201,202,199,200,201,202,199,200,201,202,199,200,201,202,199,200,201,202,199,200,201,202,199,200,201,202,199,200,201,202,199,200,201,202,199,200,201,202,199,200,201,202,2079,2067,2067,2067,2067,2067,1824,2067,2067,2067,2081,1154,1155,1060,1057,1058,1059,1060,1057,1058,1059,1060,1057,1058,1059,1060,1057,1058,1059,1060,1057,1058,1059,1060,1057,1058,1059,1060,1057,1058,1059,1060
247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,2079,2067,2067,2067,2067,2067,2067,2067,2067,2067,2081,1202,1203,1108,1105,1106,1107,1108,1105,1106,1107,1108,1105,1106,1107,1108,1105,1106,1107,1108,1105,1106,1107,1108,1105,1106,1107,1108,1105,1106,1107,1108
295,296,297,298,295,296,297,298,295,296,297,298,295,296,297,298,295,296,297,298,295,296,297,298,295,296,297,298,295,296,297,298,295,296,297,298,295,296,297,298,295,296,297,298,295,296,297,298,2079,2067,2067,2067,2067,2067,2067,2067,2067,2067,2081,1058,1059,1156,1153,1154,1155,1156,1153,1154,1155,1156,1153,1154,1155,1156,1153,1154,1155,1156,1153,1154,1155,1156,1153,1154,1155,1156,1153,1154,1155,1156
343,344,345,346,343,344,345,346,343,344,345,346,343,344,345,346,343,344,345,346,343,344,345,346,343,344,345,346,343,344,345,346,343,344,345,346,343,344,345,346,343,344,345,346,343,344,345,346,2079,2067,2067,2067,2067,2067,2067,2067,2067,2067,2081,1106,1107,1204,1201,1202,1203,1204,1201,1202,1203,1204,1201,1202,1203,1204,1201,1202,1203,1204,1201,1202,1203,1204,1201,1202,1203,1204,1201,1202,1203,1204
199,200,201,202,199,200,201,202,199,200,201,202,199,200,201,202,199,200,201,202,199,200,201,202,199,200,201,202,199,200,201,202,199,200,201,202,199,200,201,202,199,200,201,202,199,200,201,202,2079,2067,2067,2067,2067,2067,2067,2067,2067,2067,2081,1154,1155,1060,1057,1058,1059,1060,1057,1058,1059,1060,1057,1058,1059,1060,1057,1058,1059,1060,1057,1058,1059,1060,1057,1058,1059,1060,1057,1058,1059,1060
247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,247,248,249,250,2079,2067,2067,2067,2067,2067,2067,2067,1827,2067,2081,1202,1203,1108,1105,1106,1107,1108,1105,1106,1107,1108,1105,1106,1107,1108,1105,1106,1107,1108,1105,1106,1107,1108,1105,1106,1107,1108,1105,1106,1107,1108
2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,2067,2067,2067,2067,2067,2067,2081,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138
2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,3169,3169,3169,3169,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,2067,2067,2067,2067,2067,2067,2081,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186
2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,1827,2067,2067,2067,2067,2067,2081,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138
2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,2213,2215,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,2067,2067,2067,2067,2067,2067,2223,2033,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186
2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2081,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3278,3279,3138,3137,3138,3137,3138,3137,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138
2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,2215,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,2067,2067,2067,2067,2067,2067,2081,3186,3278,3279,3185,3186,3185,3186,3185,3186,3185,3186,3185,3326,3327,3186,3185,3186,3185,3186,3185,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186
2213,2213,2213,2213,3169,2213,2213,2213,3169,3169,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,3169,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,2067,2067,2067,2067,2067,2067,2081,3138,3326,3327,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138
2213,2213,2213,2213,3169,2213,2213,2213,3169,3169,2213,2213,2213,2213,3169,2213,2213,2213,2213,3169,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,2067,2067,2067,2067,2067,2067,2081,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186
2213,2213,2213,2213,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,1824,2067,2067,2067,2067,2067,2067,2081,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138
2213,2213,2215,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,2213,2215,2213,2213,2213,2213,2213,2213,3169,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,2067,2067,2067,2067,2067,2067,2081,3186,3185,3186,3185,3186,3185,3186,3185,3169,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186
2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,2213,2213,2213,2213,2213,2213,2213,3169,3169,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,2067,2067,2067,1827,2067,2067,2081,3138,3137,3138,3137,3138,3137,3138,3137,3169,3137,3138,3137,3138,3137,3138,3137,3138,3169,3138,3137,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138
2213,2213,2213,2213,2213,2213,2018,2019,2019,2019,2019,2019,2019,2019,2019,2215,2213,2213,3169,3169,2213,2213,2213,2213,2213,2213,2213,3169,3169,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,2067,2067,2067,2067,2067,2067,2081,3186,3185,3186,3185,3186,3185,3186,3278,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3186,3185,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186
2213,2213,2213,2213,2213,2213,2066,2067,2067,2067,2067,2067,2067,2067,2067,2068,2213,2213,3169,3169,2213,2213,2213,2213,2213,2213,2213,3169,3169,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,2067,2067,2067,2067,2067,2067,2081,3138,3137,3138,3137,3138,3137,3138,3326,3327,3137,3169,3169,3169,3169,3169,3169,3169,3169,3138,3137,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138
2213,2213,2213,2213,2213,2213,2066,2067,2067,2067,2067,2067,2067,2067,2067,2068,2213,2213,3169,3169,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,2067,1824,2067,2067,2067,2067,2081,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3169,3185,3186,3278,3279,3185,3169,3169,3186,3185,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186
2213,2213,2213,2213,2213,2213,2066,2067,2067,2067,2067,2067,2067,2067,2067,2068,2213,2213,3169,3169,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,2067,2067,2067,2067,2067,2067,2081,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3169,3137,3138,3326,3327,3137,3169,3169,3138,3137,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138
2213,2213,2213,2213,2213,2213,2066,2067,2067,2067,2067,2067,2067,2067,2067,2068,2213,2213,3169,3169,2213,2213,2213,2213,2213,2213,2213,3169,3169,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,2067,2067,2067,2067,2067,2067,2081,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3169,3185,3186,3185,3186,3185,3169,3169,3186,3185,3185,3186,3185,3186,3185,3278,3279,3186,3185,3186
2213,2213,2213,2213,2213,2213,2114,2115,2115,2115,2115,2115,2115,2115,2115,2213,2213,2213,3169,3169,2213,2213,2213,2213,2213,2213,2213,3169,3169,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,2067,2067,2067,2067,2067,2067,2081,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3169,3137,3138,3137,3138,3137,3169,3169,3138,3137,3137,3138,3137,3138,3137,3326,3327,3138,3137,3138
2213,2213,2213,2215,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,2213,2215,2213,2213,2213,2213,2213,2213,2213,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,2067,2067,2067,2067,2067,2067,2081,3186,3185,3186,3185,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3186,3185,3185,3169,3185,3186,3185,3186,3185,3186,3185,3186
2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,3169,3169,3169,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,1827,2067,2067,2067,2067,2067,2067,2081,3138,3137,3138,3137,3138,3137,3138,3137,3138,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3137,3138,3137,3138,3137,3138,3137,3138
2213,2213,2213,2213,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,3169,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,2067,2067,2067,2067,2067,2067,2081,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3169,3185,3186,3185,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186
2213,2213,2213,2213,3169,2213,2213,2213,2213,2213,2213,2213,3169,3169,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,2067,2067,2067,1824,2067,2067,2081,3138,3137,3138,3137,3138,3278,3279,3137,3138,3137,3138,3137,3138,3137,3138,3137,3169,3137,3138,3137,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138
2213,2213,2213,2213,3169,2213,2213,2213,2213,2215,2213,2213,3169,3169,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,3169,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,2067,2067,2067,2067,2067,2067,2081,3186,3185,3186,3185,3186,3326,3327,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186
2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,2067,2067,2067,2067,2067,2067,2081,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138
2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2215,2213,3169,3169,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,2067,2067,2067,2067,2067,2067,2081,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186
2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,2067,2067,2067,2067,2067,2067,2081,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138
2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,2067,2067,2067,1827,2067,2067,2081,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3186,3185,3185,3278,3279,3186,3185,3186,3185,3186,3185,3186
2213,2213,2213,2213,2213,2213,2215,2213,2213,2213,2213,2213,3169,3169,2213,2213,2215,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,3169,3169,3169,2070,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2357,2649,2067,2067,2067,1824,2067,2067,2067,2067,2067,2081,3138,3137,3138,3137,3138,3137,3138,3278,3279,3137,3138,3137,3138,3137,3138,3137,3138,3137,3138,3137,3137,3326,3327,3138,3137,3138,3137,3138,3137,3138
